#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2019 01 02 03 30 999 99.0 99.0  2.02  9.88  6.33  68 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 04 00 999 99.0 99.0  2.13  9.09  6.51  62 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 04 30 999 99.0 99.0  1.97  9.09  6.38  57 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 05 00 999 99.0 99.0  2.08  9.88  6.63  50 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 05 30 999 99.0 99.0  1.97  9.09  6.43  48 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 06 00 999 99.0 99.0  2.19  9.88  6.51  57 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 06 30 999 99.0 99.0  1.94  9.09  6.37  61 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 07 00 999 99.0 99.0  1.98  9.88  6.62  55 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 07 30 999 99.0 99.0  1.92  9.88  6.65  53 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 08 30 999 99.0 99.0  1.89 10.53  6.57  62 9999.0 999.0  24.8 999.0 99.0 99.00
2019 01 02 09 00 999 99.0 99.0  1.93  9.88  6.39  51 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 02 09 30 999 99.0 99.0  1.88 10.53  6.37  51 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 02 10 00 999 99.0 99.0  1.96  9.09  6.58  53 9999.0 999.0  24.7 999.0 99.0 99.00
2019 01 02 10 30 999 99.0 99.0  1.97  9.88  6.59  61 9999.0 999.0  24.7 999.0 99.0 99.00
