#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2020 03 24 05 30 999 99.0 99.0  2.47  8.33  6.57  48 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 06 00 999 99.0 99.0  2.45  8.33  6.55  54 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 06 30 999 99.0 99.0  2.58  9.09  6.61  43 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 07 00 999 99.0 99.0  2.45  9.09  6.57  62 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 07 30 999 99.0 99.0  2.61  8.33  6.65  53 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 08 00 999 99.0 99.0  2.53  8.33  6.49  51 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 08 30 999 99.0 99.0  2.52  9.09  6.58  50 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 09 00 999 99.0 99.0  2.64  9.09  6.51  50 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 09 30 999 99.0 99.0  2.65  8.33  6.54  61 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 10 00 999 99.0 99.0  2.44  9.09  6.44  51 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 10 30 999 99.0 99.0  2.69  9.09  6.49  54 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 11 00 999 99.0 99.0  2.63  8.33  6.49  64 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 11 30 999 99.0 99.0  2.52  8.33  6.39  58 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 12 00 999 99.0 99.0  2.48  7.69  6.34  61 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 12 30 999 99.0 99.0  2.58  7.69  6.56  61 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 13 00 999 99.0 99.0  2.40  8.33  6.39  65 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 13 30 999 99.0 99.0  2.42  7.69  6.39  65 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 14 00 999 99.0 99.0  2.57  9.09  6.57  54 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 14 30 999 99.0 99.0  2.50  8.33  6.61  58 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 15 00 999 99.0 99.0  2.35  8.33  6.35  64 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 15 30 999 99.0 99.0  2.54  8.33  6.58  64 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 16 00 999 99.0 99.0  2.32  8.33  6.29  58 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 24 16 30 999 99.0 99.0  2.53  8.33  6.46  58 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 24 17 00 999 99.0 99.0  2.43  8.33  6.49  65 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 24 17 30 999 99.0 99.0  2.46  8.33  6.50  57 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 18 00 999 99.0 99.0  2.38  8.33  6.52  65 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 24 18 30 999 99.0 99.0  2.25  8.33  6.37  65 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 24 19 00 999 99.0 99.0  2.51  9.09  6.57  58 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 24 19 30 999 99.0 99.0  2.36  8.33  6.36  72 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 24 20 00 999 99.0 99.0  2.36  9.88  6.20  44 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 20 30 999 99.0 99.0  2.41  8.33  6.33  62 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 24 21 00 999 99.0 99.0  2.68  7.69  6.39  62 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 21 30 999 99.0 99.0  2.57  8.33  6.26  64 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 22 00 999 99.0 99.0  2.41  8.33  6.45  77 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 22 30 999 99.0 99.0  2.70  8.33  6.67  71 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 23 00 999 99.0 99.0  2.73  9.09  6.86  55 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 24 23 30 999 99.0 99.0  2.66  9.09  6.74  55 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 00 00 999 99.0 99.0  2.80  8.33  6.93  60 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 00 30 999 99.0 99.0  2.77  9.09  7.07  47 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 01 00 999 99.0 99.0  2.72  8.33  6.97  57 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 01 30 999 99.0 99.0  2.83  8.33  7.11  62 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 02 00 999 99.0 99.0  2.91  9.09  6.95  47 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 02 30 999 99.0 99.0  2.62  9.09  6.72  61 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 03 00 999 99.0 99.0  2.65  9.09  6.87  43 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 03 30 999 99.0 99.0  2.92  9.09  6.95  54 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 04 00 999 99.0 99.0  2.70  9.09  6.74  54 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 04 30 999 99.0 99.0  2.66  9.09  6.70  48 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 05 00 999 99.0 99.0  3.05  9.09  6.88  48 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 05 30 999 99.0 99.0  2.91  9.88  6.73  46 9999.0 999.0  24.1 999.0 99.0 99.00
2020 03 25 06 00 999 99.0 99.0  2.91  9.09  6.76  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 06 30 999 99.0 99.0  2.98  9.09  6.76  57 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 07 00 999 99.0 99.0  2.93  9.09  6.57  54 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 07 30 999 99.0 99.0  2.99  8.33  6.71  60 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 08 00 999 99.0 99.0  3.08  8.33  6.82  58 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 08 30 999 99.0 99.0  3.29  9.09  6.97  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 09 00 999 99.0 99.0  2.83  8.33  6.60  51 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 09 30 999 99.0 99.0  3.20  9.09  6.89  58 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 10 00 999 99.0 99.0  3.27  9.09  6.94  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 10 30 999 99.0 99.0  3.10  9.09  6.81  62 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 11 00 999 99.0 99.0  3.12  9.09  6.73  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 11 30 999 99.0 99.0  3.23  9.09  7.14  60 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 12 00 999 99.0 99.0  3.00  9.09  6.99  61 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 12 30 999 99.0 99.0  3.01  9.09  6.86  61 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 13 00 999 99.0 99.0  3.07  9.09  7.00  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 13 30 999 99.0 99.0  2.98  9.09  7.04  58 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 14 00 999 99.0 99.0  3.08  9.09  7.02  46 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 14 30 999 99.0 99.0  3.29  8.33  7.08  61 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 15 00 999 99.0 99.0  3.42  9.09  7.17  54 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 15 30 999 99.0 99.0  3.20  9.09  7.11  58 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 16 00 999 99.0 99.0  3.16  9.09  7.03  54 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 16 30 999 99.0 99.0  3.19  9.88  7.22  54 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 17 00 999 99.0 99.0  3.14  9.09  7.51  61 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 17 30 999 99.0 99.0  3.14  9.09  7.16  54 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 18 00 999 99.0 99.0  3.09  9.88  6.93  51 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 18 30 999 99.0 99.0  3.12  9.09  7.01  53 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 19 00 999 99.0 99.0  2.96  9.88  6.86  51 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 19 30 999 99.0 99.0  3.29  9.88  7.21  40 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 20 00 999 99.0 99.0  3.36  9.88  7.24  58 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 20 30 999 99.0 99.0  3.16 10.53  7.11  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 21 00 999 99.0 99.0  3.20  9.09  7.11  61 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 21 30 999 99.0 99.0  3.03 10.53  6.96  54 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 22 00 999 99.0 99.0  2.63  9.88  6.75  64 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 22 30 999 99.0 99.0  2.73  9.88  6.83  53 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 23 00 999 99.0 99.0  2.98  9.88  7.02  53 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 25 23 30 999 99.0 99.0  2.83  9.09  6.81  60 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 00 00 999 99.0 99.0  2.64  9.09  6.70  61 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 00 30 999 99.0 99.0  2.89  9.88  7.18  54 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 01 00 999 99.0 99.0  3.00 10.53  7.04  57 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 01 30 999 99.0 99.0  3.13 10.53  7.06  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 02 00 999 99.0 99.0  2.91  9.88  6.96  64 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 02 30 999 99.0 99.0  2.65  9.09  6.79  64 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 03 00 999 99.0 99.0  3.07  9.88  6.96  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 03 30 999 99.0 99.0  2.73  9.09  6.73  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 04 00 999 99.0 99.0  2.77  9.09  6.59  50 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 04 30 999 99.0 99.0  2.93  9.88  6.80  68 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 05 00 999 99.0 99.0  3.07  9.09  6.99  62 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 05 30 999 99.0 99.0  2.84  9.88  6.81  62 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 06 00 999 99.0 99.0  2.92  9.09  6.76  62 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 06 30 999 99.0 99.0  2.83 10.53  6.73  57 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 07 00 999 99.0 99.0  3.06  9.88  7.01  64 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 07 30 999 99.0 99.0  2.98  9.88  7.00  61 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 08 00 999 99.0 99.0  3.07  9.88  7.08  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 08 30 999 99.0 99.0  3.08  9.09  6.96  61 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 09 00 999 99.0 99.0  3.14  9.88  7.24  58 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 09 30 999 99.0 99.0  2.86  9.88  6.86  58 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 26 10 00 999 99.0 99.0  3.22  9.88  7.37  58 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 10 30 999 99.0 99.0  3.15  9.88  7.32  61 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 11 00 999 99.0 99.0  2.85  9.88  7.18  55 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 11 30 999 99.0 99.0  2.75  9.88  7.21  62 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 12 00 999 99.0 99.0  3.04  9.88  7.23  46 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 12 30 999 99.0 99.0  2.83  9.88  6.97  50 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 13 00 999 99.0 99.0  2.95  9.88  7.25  51 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 13 30 999 99.0 99.0  2.95  9.09  7.06  54 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 14 00 999 99.0 99.0  3.19  9.09  7.32  50 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 14 30 999 99.0 99.0  2.90 10.53  6.80  51 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 15 00 999 99.0 99.0  3.22  9.88  7.33  54 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 15 30 999 99.0 99.0  3.29  9.88  7.38  58 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 16 00 999 99.0 99.0  3.11  9.88  7.12  55 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 16 30 999 99.0 99.0  2.89  9.88  6.88  58 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 17 00 999 99.0 99.0  3.01  9.09  7.11  54 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 17 30 999 99.0 99.0  2.92 10.53  7.03  44 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 18 00 999 99.0 99.0  2.95  9.88  7.00  58 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 18 30 999 99.0 99.0  3.22  9.88  7.40  57 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 19 00 999 99.0 99.0  3.13  9.88  7.26  55 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 19 30 999 99.0 99.0  2.86  9.09  6.81  64 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 20 00 999 99.0 99.0  2.93  9.88  6.97  48 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 20 30 999 99.0 99.0  2.84  9.88  6.90  50 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 21 00 999 99.0 99.0  2.90  9.88  7.00  57 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 21 30 999 99.0 99.0  3.20  9.88  7.28  60 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 22 00 999 99.0 99.0  3.21  9.88  7.32  61 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 22 30 999 99.0 99.0  2.85  9.88  7.02  60 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 23 00 999 99.0 99.0  2.84  9.88  7.26  54 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 26 23 30 999 99.0 99.0  2.73  9.88  6.95  53 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 00 00 999 99.0 99.0  2.90  9.88  7.13  54 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 00 30 999 99.0 99.0  2.80  9.88  7.12  61 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 01 00 999 99.0 99.0  2.68  8.33  6.84  61 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 01 30 999 99.0 99.0  2.75  9.88  7.24  58 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 02 00 999 99.0 99.0  2.77  9.88  7.19  62 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 02 30 999 99.0 99.0  2.88  9.88  7.08  57 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 03 00 999 99.0 99.0  2.90  9.88  7.28  65 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 27 03 30 999 99.0 99.0  2.75  9.88  7.20  55 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 04 00 999 99.0 99.0  3.17  9.88  7.54  61 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 04 30 999 99.0 99.0  2.92  9.88  7.42  58 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 05 00 999 99.0 99.0  2.97  9.88  7.45  62 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 05 30 999 99.0 99.0  2.77  9.09  6.75  58 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 06 00 999 99.0 99.0  2.88  9.88  7.38  65 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 06 30 999 99.0 99.0  2.81  9.88  7.00  61 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 07 00 999 99.0 99.0  2.87  9.88  7.49  65 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 07 30 999 99.0 99.0  2.79  9.88  7.07  62 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 08 00 999 99.0 99.0  3.03  9.88  7.32  68 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 08 30 999 99.0 99.0  2.88  9.88  7.06  53 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 09 00 999 99.0 99.0  2.93  9.88  7.24  62 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 09 30 999 99.0 99.0  2.75 10.53  7.28  62 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 10 00 999 99.0 99.0  2.77  9.88  7.08  64 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 10 30 999 99.0 99.0  2.78  9.88  7.10  58 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 11 00 999 99.0 99.0  2.93 10.53  7.17  60 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 11 30 999 99.0 99.0  2.67  9.88  7.06  62 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 12 00 999 99.0 99.0  2.77  9.88  7.30  65 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 12 30 999 99.0 99.0  2.80  9.88  7.39  64 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 13 00 999 99.0 99.0  2.79  9.88  7.06  69 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 13 30 999 99.0 99.0  2.68  9.88  6.86  61 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 14 00 999 99.0 99.0  2.77  9.88  7.24  65 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 14 30 999 99.0 99.0  2.72  9.88  6.99  57 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 15 00 999 99.0 99.0  2.63  9.88  7.11  67 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 15 30 999 99.0 99.0  2.56  9.88  7.21  69 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 16 00 999 99.0 99.0  2.74  9.88  7.55  67 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 16 30 999 99.0 99.0  2.59  9.88  7.13  61 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 17 00 999 99.0 99.0  2.75  9.88  7.44  58 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 17 30 999 99.0 99.0  2.43  9.88  6.92  72 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 18 00 999 99.0 99.0  2.45  9.88  6.97  67 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 18 30 999 99.0 99.0  2.48  9.88  6.95  69 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 19 00 999 99.0 99.0  2.56  9.09  6.90  62 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 19 30 999 99.0 99.0  2.48  9.09  6.76  67 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 20 00 999 99.0 99.0  2.54  9.88  6.91  65 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 20 30 999 99.0 99.0  2.56 10.53  6.76  60 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 21 00 999 99.0 99.0  2.43  9.09  6.61  60 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 21 30 999 99.0 99.0  2.26  9.09  6.34  57 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 22 00 999 99.0 99.0  2.42  8.33  6.47  57 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 22 30 999 99.0 99.0  2.35  9.09  6.57  64 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 23 00 999 99.0 99.0  2.53  9.88  6.61  55 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 27 23 30 999 99.0 99.0  2.48  9.88  6.77  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 28 00 00 999 99.0 99.0  2.41  9.09  6.60  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 28 00 30 999 99.0 99.0  2.37  9.09  6.65  62 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 28 01 00 999 99.0 99.0  2.61  9.09  6.71  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 28 01 30 999 99.0 99.0  2.53 10.53  6.84  57 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 28 02 00 999 99.0 99.0  2.36  9.09  6.39  60 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 28 02 30 999 99.0 99.0  2.29  9.88  6.55  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 28 03 00 999 99.0 99.0  2.49  9.09  6.68  60 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 28 03 30 999 99.0 99.0  2.60  9.88  6.68  53 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 28 04 00 999 99.0 99.0  2.41  9.88  6.79  48 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 04 30 999 99.0 99.0  2.50  9.88  6.83  54 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 05 00 999 99.0 99.0  2.57  9.88  6.72  65 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 05 30 999 99.0 99.0  2.35  9.88  6.61  51 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 06 00 999 99.0 99.0  2.62  9.09  6.89  65 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 06 30 999 99.0 99.0  2.47  9.88  6.84  61 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 07 00 999 99.0 99.0  2.43  7.69  6.53  67 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 07 30 999 99.0 99.0  2.45  9.88  6.78  55 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 08 00 999 99.0 99.0  2.48  9.09  6.67  58 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 08 30 999 99.0 99.0  2.38 10.53  6.74  51 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 09 00 999 99.0 99.0  2.39  9.88  6.77  53 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 09 30 999 99.0 99.0  2.32 10.53  6.64  46 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 10 00 999 99.0 99.0  2.48  9.09  6.76  60 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 10 30 999 99.0 99.0  2.49  9.09  6.69  46 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 11 00 999 99.0 99.0  2.35  9.09  6.61  62 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 11 30 999 99.0 99.0  2.45  9.88  6.86  55 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 12 00 999 99.0 99.0  2.26  9.88  6.53  40 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 12 30 999 99.0 99.0  2.39  9.88  6.88  51 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 13 00 999 99.0 99.0  2.32  9.88  6.70  51 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 13 30 999 99.0 99.0  2.14  7.69  6.40  64 9999.0 999.0  23.8 999.0 99.0 99.00
2020 03 28 14 00 999 99.0 99.0  2.30  9.88  6.76  47 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 14 30 999 99.0 99.0  2.16  9.88  6.68  60 9999.0 999.0  23.8 999.0 99.0 99.00
2020 03 28 15 00 999 99.0 99.0  2.22  9.09  6.76  54 9999.0 999.0  23.8 999.0 99.0 99.00
2020 03 28 15 30 999 99.0 99.0  2.20  9.09  6.59  55 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 16 00 999 99.0 99.0  2.19 10.53  6.74  54 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 16 30 999 99.0 99.0  2.20  9.88  6.85  51 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 17 00 999 99.0 99.0  2.03  9.88  6.48  61 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 17 30 999 99.0 99.0  2.23  9.88  6.66  46 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 18 00 999 99.0 99.0  2.12 10.53  6.40  50 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 18 30 999 99.0 99.0  2.22  9.88  6.45  60 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 19 00 999 99.0 99.0  2.08  9.09  6.30  46 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 19 30 999 99.0 99.0  2.08  9.09  6.48  55 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 20 00 999 99.0 99.0  2.02  9.09  6.35  48 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 20 30 999 99.0 99.0  2.09  9.09  6.38  55 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 21 00 999 99.0 99.0  2.06  9.09  6.60  55 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 21 30 999 99.0 99.0  1.89  9.09  6.23  51 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 22 00 999 99.0 99.0  1.94  9.88  6.54  60 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 22 30 999 99.0 99.0  2.09  9.09  6.73  47 9999.0 999.0  23.9 999.0 99.0 99.00
2020 03 28 23 00 999 99.0 99.0  1.82  9.88  6.39  65 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 28 23 30 999 99.0 99.0  1.88  9.88  6.72  53 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 29 00 00 999 99.0 99.0  1.98  9.09  6.55  55 9999.0 999.0  24.0 999.0 99.0 99.00
2020 03 29 00 30 999 99.0 99.0  2.00  9.09  6.60  57 9999.0 999.0  24.0 999.0 99.0 99.00
