#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 09 01 12 30 999 99.0 99.0  2.59 10.53  6.60  75 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 01 13 00 999 99.0 99.0  2.44  7.69  6.33  65 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 01 13 30 999 99.0 99.0  2.47 10.53  6.54  77 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 01 14 00 999 99.0 99.0  2.63  9.88  6.63  77 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 01 14 30 999 99.0 99.0  2.52  7.69  6.45  71 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 01 15 00 999 99.0 99.0  2.59  9.88  6.61  74 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 01 15 30 999 99.0 99.0  2.60 10.53  6.48  71 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 01 16 00 999 99.0 99.0  2.62  9.88  6.57  67 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 01 17 00 999 99.0 99.0  2.65  7.69  6.58  62 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 01 17 30 999 99.0 99.0  2.47  9.09  6.40  75 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 01 18 00 999 99.0 99.0  2.55  7.69  6.40  68 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 01 19 00 999 99.0 99.0  2.58  8.33  6.55  61 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 01 19 30 999 99.0 99.0  2.69  7.69  6.69  57 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 01 20 00 999 99.0 99.0  2.56  8.33  6.58  62 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 01 20 30 999 99.0 99.0  2.36  9.09  6.61  65 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 01 21 00 999 99.0 99.0  2.46  7.69  6.53  68 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 01 22 00 999 99.0 99.0  2.23  9.88  6.51  71 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 01 22 30 999 99.0 99.0  2.16  8.33  6.37  62 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 01 23 00 999 99.0 99.0  2.06  7.69  6.20  53 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 01 23 30 999 99.0 99.0  2.14  8.33  6.51  60 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 00 00 999 99.0 99.0  2.10  8.33  6.43  54 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 02 00 30 999 99.0 99.0  2.20  9.09  6.67  61 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 02 01 30 999 99.0 99.0  2.18  7.69  6.54  54 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 02 00 999 99.0 99.0  2.30  9.09  6.52  71 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 02 02 30 999 99.0 99.0  2.31  9.09  6.47  60 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 02 03 00 999 99.0 99.0  2.50  9.09  6.56  69 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 03 30 999 99.0 99.0  2.39  9.09  6.52  75 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 04 00 999 99.0 99.0  2.33  7.69  6.38  60 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 04 30 999 99.0 99.0  2.49  7.69  6.51  65 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 05 00 999 99.0 99.0  2.56  8.33  6.56  62 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 06 30 999 99.0 99.0  2.54  7.69  6.27  62 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 07 00 999 99.0 99.0  2.45  9.09  6.27  75 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 08 00 999 99.0 99.0  2.51  8.33  6.48  64 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 08 30 999 99.0 99.0  2.34  7.69  6.31  61 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 09 00 999 99.0 99.0  2.15  8.33  6.17  68 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 09 30 999 99.0 99.0  2.47  8.33  6.48  67 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 10 00 999 99.0 99.0  2.27  8.33  6.15  71 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 10 30 999 99.0 99.0  2.32  8.33  6.28  69 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 11 00 999 99.0 99.0  2.25  8.33  6.24  74 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 12 00 999 99.0 99.0  2.11  8.33  5.99  62 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 12 30 999 99.0 99.0  2.17  8.33  5.94  71 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 13 00 999 99.0 99.0  2.34  7.69  6.16  62 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 14 00 999 99.0 99.0  2.16  8.33  5.96  69 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 14 30 999 99.0 99.0  2.25  7.69  6.08  67 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 15 00 999 99.0 99.0  2.18  8.33  6.03  69 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 15 30 999 99.0 99.0  2.15  7.69  5.85  68 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 16 00 999 99.0 99.0  2.06  7.14  5.70  77 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 16 30 999 99.0 99.0  2.15  8.33  5.99  67 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 17 00 999 99.0 99.0  2.21  6.67  5.93  65 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 18 00 999 99.0 99.0  2.17  7.14  5.89  67 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 18 30 999 99.0 99.0  2.28  8.33  6.07  71 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 19 00 999 99.0 99.0  2.25  7.69  6.01  71 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 19 30 999 99.0 99.0  2.17  7.69  5.93  68 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 20 00 999 99.0 99.0  2.05  8.33  5.69  67 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 20 30 999 99.0 99.0  2.05  7.69  5.94  64 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 02 21 00 999 99.0 99.0  2.11  7.14  6.00  58 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 22 00 999 99.0 99.0  2.21 11.76  6.18  67 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 22 30 999 99.0 99.0  2.26  8.33  6.29  65 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 23 00 999 99.0 99.0  2.04  8.33  6.13  64 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 02 23 30 999 99.0 99.0  2.08  6.25  6.16  68 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 00 00 999 99.0 99.0  2.09  7.14  6.14  60 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 00 30 999 99.0 99.0  2.15  7.69  6.20  65 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 03 01 00 999 99.0 99.0  2.09  7.14  6.16  62 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 03 01 30 999 99.0 99.0  2.21  7.69  6.55  60 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 03 02 00 999 99.0 99.0  2.00 12.50  6.41  71 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 03 02 30 999 99.0 99.0  2.07  8.33  6.47  64 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 03 03 00 999 99.0 99.0  2.24 12.50  6.64  75 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 03 03 30 999 99.0 99.0  2.10 12.50  6.52  77 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 04 00 999 99.0 99.0  2.14 13.33  6.67  74 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 04 30 999 99.0 99.0  2.33  7.69  6.49  68 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 05 00 999 99.0 99.0  2.27  9.88  6.48  72 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 05 30 999 99.0 99.0  2.21 12.50  6.57  77 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 06 30 999 99.0 99.0  2.40  8.33  6.30  65 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 07 00 999 99.0 99.0  2.47  8.33  6.47  57 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 07 30 999 99.0 99.0  2.59 12.50  6.72  68 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 08 00 999 99.0 99.0  2.63  9.88  6.69  67 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 08 30 999 99.0 99.0  2.73 12.50  7.10  62 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 09 00 999 99.0 99.0  2.60 13.33  7.13  69 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 09 30 999 99.0 99.0  2.72 12.50  7.09  68 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 10 00 999 99.0 99.0  2.82 14.29  7.11  65 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 10 30 999 99.0 99.0  2.74 12.50  7.05  71 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 11 00 999 99.0 99.0  3.00 13.33  7.36  69 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 11 30 999 99.0 99.0  2.98 13.33  7.65  67 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 12 00 999 99.0 99.0  3.04 13.33  7.84  64 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 12 30 999 99.0 99.0  2.96 13.33  7.69  68 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 14 00 999 99.0 99.0  3.26 11.76  7.79  68 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 14 30 999 99.0 99.0  3.13 14.29  7.66  64 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 15 00 999 99.0 99.0  3.33 14.29  8.10  64 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 15 30 999 99.0 99.0  3.44 14.29  7.92  68 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 16 00 999 99.0 99.0  3.56 14.29  8.24  67 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 16 30 999 99.0 99.0  3.30 14.29  8.10  62 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 17 00 999 99.0 99.0  3.38 14.29  8.17  64 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 18 00 999 99.0 99.0  3.40 12.50  8.30  69 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 18 30 999 99.0 99.0  3.13 11.11  8.02  74 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 19 00 999 99.0 99.0  3.21 13.33  7.94  62 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 19 30 999 99.0 99.0  3.45 14.29  8.76  61 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 20 00 999 99.0 99.0  3.41 11.76  8.62  71 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 20 30 999 99.0 99.0  3.34 14.29  8.73  62 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 21 30 999 99.0 99.0  2.98 14.29  7.96  55 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 03 22 00 999 99.0 99.0  3.17 12.50  8.75  64 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 22 30 999 99.0 99.0  3.32 15.38  8.90  53 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 03 23 00 999 99.0 99.0  3.70 15.38  9.50  57 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 04 00 00 999 99.0 99.0  3.73 14.29  9.59  61 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 01 00 999 99.0 99.0  3.40 14.29  9.36  60 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 01 30 999 99.0 99.0  3.24 14.29  8.82  57 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 04 02 30 999 99.0 99.0  3.02 12.50  8.19  67 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 04 03 00 999 99.0 99.0  3.13 13.33  8.21  62 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 04 03 30 999 99.0 99.0  2.84 11.76  7.86  68 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 04 04 00 999 99.0 99.0  2.85 12.50  7.78  67 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 04 04 30 999 99.0 99.0  2.87 12.50  8.05  65 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 04 05 00 999 99.0 99.0  2.94 11.76  8.07  68 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 04 05 30 999 99.0 99.0  2.91 12.50  7.81  64 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 04 06 00 999 99.0 99.0  3.27 11.76  8.19  62 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 04 06 30 999 99.0 99.0  3.03 12.50  7.77  51 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 04 07 00 999 99.0 99.0  3.07 11.11  7.94  65 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 04 07 30 999 99.0 99.0  2.85 11.11  7.77  57 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 04 08 30 999 99.0 99.0  2.56 10.53  7.56  60 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 04 09 00 999 99.0 99.0  2.56  9.88  7.70  50 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 09 30 999 99.0 99.0  2.42 10.53  7.81  65 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 10 30 999 99.0 99.0  2.38  9.09  7.88  44 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 11 00 999 99.0 99.0  2.42 10.53  7.91  47 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 11 30 999 99.0 99.0  2.34  9.88  7.84  48 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 12 00 999 99.0 99.0  2.26  9.88  7.86  47 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 12 30 999 99.0 99.0  2.42  9.88  7.95  48 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 13 00 999 99.0 99.0  2.10  9.09  7.62  46 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 13 30 999 99.0 99.0  2.29 11.11  8.00  54 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 14 00 999 99.0 99.0  2.20 10.53  7.71  65 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 14 30 999 99.0 99.0  2.22 10.53  7.86  60 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 15 00 999 99.0 99.0  2.07 10.53  7.68  60 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 15 30 999 99.0 99.0  1.87  7.69  7.28  37 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 16 00 999 99.0 99.0  2.18 11.11  7.77  65 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 16 30 999 99.0 99.0  1.97 11.11  7.54  62 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 17 00 999 99.0 99.0  2.04 11.11  7.81  65 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 17 30 999 99.0 99.0  1.91  9.09  7.46  47 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 18 00 999 99.0 99.0  1.92  9.88  7.58  58 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 19 00 999 99.0 99.0  1.89  9.88  8.04  60 9999.0 999.0  26.9 999.0 99.0 99.00
2016 09 04 19 30 999 99.0 99.0  1.80 11.11  8.01  58 9999.0 999.0  26.8 999.0 99.0 99.00
2016 09 04 20 00 999 99.0 99.0  1.79 10.53  8.21  71 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 20 30 999 99.0 99.0  2.15  9.88  8.53  69 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 04 21 00 999 99.0 99.0  1.85  9.88  8.21  68 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 04 22 00 999 99.0 99.0  1.91  9.88  8.30  67 9999.0 999.0  27.4 999.0 99.0 99.00
2016 09 04 23 00 999 99.0 99.0  2.01  9.88  7.92  62 9999.0 999.0  28.1 999.0 99.0 99.00
2016 09 04 23 30 999 99.0 99.0  2.22  9.88  8.07  55 9999.0 999.0  28.0 999.0 99.0 99.00
2016 09 05 00 00 999 99.0 99.0  2.14  9.88  7.85  74 9999.0 999.0  28.3 999.0 99.0 99.00
2016 09 05 01 00 999 99.0 99.0  2.32  9.88  7.27  57 9999.0 999.0  27.4 999.0 99.0 99.00
2016 09 05 01 30 999 99.0 99.0  2.30  9.88  7.06  68 9999.0 999.0  27.4 999.0 99.0 99.00
2016 09 05 02 00 999 99.0 99.0  2.37  9.88  6.93  64 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 05 02 30 999 99.0 99.0  2.20  9.09  6.79  61 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 05 03 00 999 99.0 99.0  2.51  9.88  7.19  62 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 05 03 30 999 99.0 99.0  2.51  9.88  6.97  64 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 05 04 00 999 99.0 99.0  2.22  9.88  6.72  74 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 05 05 00 999 99.0 99.0  2.29  9.88  6.42  65 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 05 05 30 999 99.0 99.0  2.46  9.88  6.70  68 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 05 06 00 999 99.0 99.0  2.39  9.88  6.61  64 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 05 07 00 999 99.0 99.0  2.29  9.09  6.31  57 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 05 07 30 999 99.0 99.0  2.39  9.88  6.56  64 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 08 00 999 99.0 99.0  2.27  9.09  6.55  61 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 08 30 999 99.0 99.0  2.18  9.09  6.43  65 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 05 09 00 999 99.0 99.0  2.33  9.09  6.48  69 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 10 00 999 99.0 99.0  2.01  9.09  6.36  64 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 10 30 999 99.0 99.0  2.12  9.09  6.60  71 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 11 00 999 99.0 99.0  1.95  9.09  6.46  68 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 11 30 999 99.0 99.0  2.04  9.09  6.61  67 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 12 00 999 99.0 99.0  2.04  8.33  6.46  55 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 12 30 999 99.0 99.0  2.08  9.09  6.68  62 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 13 00 999 99.0 99.0  1.93  9.09  6.31  61 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 13 30 999 99.0 99.0  1.97  9.09  6.58  69 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 14 00 999 99.0 99.0  1.95  8.33  6.47  54 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 14 30 999 99.0 99.0  2.00  8.33  6.49  62 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 15 00 999 99.0 99.0  1.80  9.09  6.16  62 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 15 30 999 99.0 99.0  1.88  8.33  6.23  60 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 16 00 999 99.0 99.0  1.82  8.33  6.24  61 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 16 30 999 99.0 99.0  1.86  9.09  6.36  60 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 17 00 999 99.0 99.0  1.90  8.33  6.29  58 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 17 30 999 99.0 99.0  1.86  9.09  6.36  65 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 18 00 999 99.0 99.0  1.86  8.33  6.11  57 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 18 30 999 99.0 99.0  1.71  8.33  5.94  58 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 19 00 999 99.0 99.0  1.82  8.33  6.17  57 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 05 20 30 999 99.0 99.0  1.71  8.33  6.06  55 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 05 21 00 999 99.0 99.0  1.55  9.09  5.83  53 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 05 22 00 999 99.0 99.0  1.58  8.33  5.68  55 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 05 22 30 999 99.0 99.0  1.53  8.33  5.78  55 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 05 23 00 999 99.0 99.0  1.49  9.09  5.69  53 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 05 23 30 999 99.0 99.0  1.68  9.09  5.82  57 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 06 00 00 999 99.0 99.0  1.68  9.09  5.86  54 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 06 00 30 999 99.0 99.0  1.65  9.09  5.63  48 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 06 01 00 999 99.0 99.0  1.50  8.33  5.53  53 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 06 02 00 999 99.0 99.0  1.75  8.33  5.86  57 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 06 03 00 999 99.0 99.0  1.62  8.33  5.52  58 9999.0 999.0  27.3 999.0 99.0 99.00
2016 09 06 03 30 999 99.0 99.0  1.67  8.33  5.61  61 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 06 04 00 999 99.0 99.0  1.64  8.33  5.59  61 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 06 04 30 999 99.0 99.0  1.57  6.67  5.53  61 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 06 05 00 999 99.0 99.0  1.57  9.09  5.58  64 9999.0 999.0  27.2 999.0 99.0 99.00
2016 09 06 05 30 999 99.0 99.0  1.55  8.33  5.35  57 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 06 06 30 999 99.0 99.0  1.56  8.33  5.49  62 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 06 07 30 999 99.0 99.0  1.56  7.14  5.46  68 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 06 08 00 999 99.0 99.0  1.47  8.33  5.39  69 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 06 09 00 999 99.0 99.0  1.55  8.33  5.30  67 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 06 10 00 999 99.0 99.0  1.47  7.69  5.29  58 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 06 10 30 999 99.0 99.0  1.42  8.33  5.30  67 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 06 11 00 999 99.0 99.0  1.45  8.33  5.49  62 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 06 12 00 999 99.0 99.0  1.40  7.69  5.42  57 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 06 12 30 999 99.0 99.0  1.43  8.33  5.43  68 9999.0 999.0  27.1 999.0 99.0 99.00
2016 09 06 13 00 999 99.0 99.0  1.50  8.33  5.60  68 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 06 14 00 999 99.0 99.0  1.47  8.33  5.54  65 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 06 14 30 999 99.0 99.0  1.38  8.33  5.68  64 9999.0 999.0  27.0 999.0 99.0 99.00
2016 09 06 15 00 999 99.0 99.0  1.46  8.33  5.78  67 9999.0 999.0  27.0 999.0 99.0 99.00
