#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 01 04 02 30 999 99.0 99.0  1.09 10.53  7.18  20 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 04 03 00 999 99.0 99.0  1.12  9.88  7.16  19 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 04 03 30 999 99.0 99.0  1.00 10.53  6.93  13 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 04 04 00 999 99.0 99.0  1.00  9.09  7.07  41 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 04 04 30 999 99.0 99.0  1.01  8.33  7.16  57 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 04 05 00 999 99.0 99.0  1.10  8.33  7.40  46 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 04 05 30 999 99.0 99.0  1.14  9.88  7.61  15 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 06 00 999 99.0 99.0  1.11  8.33  7.55  46 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 06 30 999 99.0 99.0  1.08 11.76  7.74 349 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 07 00 999 99.0 99.0  1.23  9.09  8.02  34 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 07 30 999 99.0 99.0  1.18 13.33  7.96 359 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 08 00 999 99.0 99.0  1.32 11.76  8.07 348 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 08 30 999 99.0 99.0  1.39 11.76  7.94 347 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 09 00 999 99.0 99.0  1.45 15.38  7.93 359 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 09 30 999 99.0 99.0  1.66 12.50  8.36 356 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 10 00 999 99.0 99.0  1.74 11.76  8.74 349 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 10 30 999 99.0 99.0  1.86 11.76  8.70 352 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 11 00 999 99.0 99.0  1.94 11.11  8.33 354 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 11 30 999 99.0 99.0  1.97 11.11  8.03 352 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 12 00 999 99.0 99.0  2.11 11.76  8.37 354 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 12 30 999 99.0 99.0  2.53 13.33  9.56 359 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 13 00 999 99.0 99.0  2.56 13.33  9.37 359 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 13 30 999 99.0 99.0  2.47 14.29  9.41   1 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 14 00 999 99.0 99.0  2.45 13.33  9.32   1 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 14 30 999 99.0 99.0  2.66 13.33  9.61   3 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 15 00 999 99.0 99.0  2.55 12.50  9.43 356 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 15 30 999 99.0 99.0  2.14 13.33  8.18   1 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 16 00 999 99.0 99.0  2.44 11.76  9.12 358 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 16 30 999 99.0 99.0  2.19 12.50  8.66   5 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 04 17 00 999 99.0 99.0  2.52 12.50  9.30   1 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 17 30 999 99.0 99.0  2.38 13.33  9.12 358 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 18 00 999 99.0 99.0  2.31 13.33  8.88   3 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 04 18 30 999 99.0 99.0  2.59 13.33  9.19   1 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 04 19 00 999 99.0 99.0  2.14 13.33  8.49 356 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 04 19 30 999 99.0 99.0  2.34 12.50  8.87 355 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 20 00 999 99.0 99.0  2.09 11.76  8.67 359 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 20 30 999 99.0 99.0  2.25 11.76  8.57 359 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 04 21 00 999 99.0 99.0  2.14 11.76  8.42   2 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 04 21 30 999 99.0 99.0  2.06 11.11  8.57 355 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 04 22 00 999 99.0 99.0  2.03 10.53  8.44 356 9999.0 999.0  24.6 999.0 99.0 99.00
2017 01 04 22 30 999 99.0 99.0  1.97 11.76  8.64 352 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 04 23 00 999 99.0 99.0  2.03 11.76  8.42 351 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 04 23 30 999 99.0 99.0  1.99 12.50  8.14   1 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 05 00 00 999 99.0 99.0  2.15 11.76  8.17 349 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 05 00 30 999 99.0 99.0  2.24 10.53  8.12 352 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 05 01 00 999 99.0 99.0  2.16  9.88  8.11   1 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 05 01 30 999 99.0 99.0  2.04 12.50  7.76 355 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 02 00 999 99.0 99.0  2.26 11.11  8.20 352 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 02 30 999 99.0 99.0  1.94 11.76  7.38 358 9999.0 999.0  24.5 999.0 99.0 99.00
2017 01 05 03 00 999 99.0 99.0  1.82 12.50  7.28   2 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 03 30 999 99.0 99.0  2.11 11.11  7.54 352 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 04 00 999 99.0 99.0  2.30 11.76  7.91   5 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 04 30 999 99.0 99.0  1.99  9.88  7.20 354 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 05 00 999 99.0 99.0  1.98 11.76  7.24 352 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 05 30 999 99.0 99.0  1.95 10.53  6.92 349 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 06 00 999 99.0 99.0  1.96 11.11  6.84 358 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 06 30 999 99.0 99.0  2.07 11.76  7.03   8 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 07 00 999 99.0 99.0  2.00 11.76  7.10   5 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 07 30 999 99.0 99.0  1.85 11.76  6.72   2 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 08 00 999 99.0 99.0  2.04 11.11  7.29 352 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 08 30 999 99.0 99.0  1.79 12.50  6.77  16 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 09 00 999 99.0 99.0  1.84 11.76  7.10 354 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 09 30 999 99.0 99.0  1.93 11.11  7.29 351 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 10 00 999 99.0 99.0  1.93 11.11  7.50 354 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 10 30 999 99.0 99.0  1.82 11.11  7.28 354 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 11 00 999 99.0 99.0  1.73 10.53  7.21 358 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 11 30 999 99.0 99.0  1.76 11.76  7.22   2 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 12 00 999 99.0 99.0  1.81 11.76  7.35 358 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 12 30 999 99.0 99.0  1.74 11.11  7.24   3 9999.0 999.0  24.4 999.0 99.0 99.00
2017 01 05 13 00 999 99.0 99.0  2.00 11.11  8.17   2 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 13 30 999 99.0 99.0  1.73  9.88  7.29   3 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 14 00 999 99.0 99.0  1.95 11.11  7.94   6 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 14 30 999 99.0 99.0  1.81 11.11  7.90   3 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 15 00 999 99.0 99.0  1.78 10.53  8.05 358 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 15 30 999 99.0 99.0  1.84 11.11  7.94 359 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 16 00 999 99.0 99.0  1.92 10.53  8.07   3 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 16 30 999 99.0 99.0  1.87  9.88  8.08  16 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 17 00 999 99.0 99.0  1.94  9.88  8.14  10 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 17 30 999 99.0 99.0  1.80 10.53  7.71 358 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 18 00 999 99.0 99.0  1.87  9.88  7.97   9 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 18 30 999 99.0 99.0  1.80 10.53  7.97 359 9999.0 999.0  24.3 999.0 99.0 99.00
2017 01 05 19 00 999 99.0 99.0  1.65 11.11  7.64  15 9999.0 999.0  24.3 999.0 99.0 99.00
